timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1416843157068,215,HTTP Request,200,OK,Thread Group 1-3,text,true,19073,10,10,19
1416843156995,368,HTTP Request,200,OK,Thread Group 1-4,text,true,19064,10,10,23
1416843157255,215,HTTP Request,200,OK,Thread Group 1-8,text,true,19016,10,10,19
1416843157286,224,HTTP Request,200,OK,Thread Group 1-2,text,true,19032,10,10,30
1416843157414,212,HTTP Request,200,OK,Thread Group 1-7,text,true,19063,10,10,23
1416843157589,479,HTTP Request,200,OK,Thread Group 1-6,text,true,19072,10,10,25
1416843158134,227,HTTP Request,200,OK,Thread Group 1-5,text,true,19104,10,10,19
1416843158196,215,HTTP Request,200,OK,Thread Group 1-1,text,true,19064,10,10,24
1416843158237,232,HTTP Request,200,OK,Thread Group 1-9,text,true,19088,10,10,23
1416843158252,230,HTTP Request,200,OK,Thread Group 1-10,text,true,19088,10,10,19
1416843158284,214,HTTP Request,200,OK,Thread Group 1-3,text,true,19055,10,10,20
1416843158364,223,HTTP Request,200,OK,Thread Group 1-4,text,true,19113,10,10,26
1416843158471,217,HTTP Request,200,OK,Thread Group 1-8,text,true,19086,10,10,18
1416843158511,211,HTTP Request,200,OK,Thread Group 1-2,text,true,19108,10,10,18
1416843158628,219,HTTP Request,200,OK,Thread Group 1-7,text,true,19095,10,10,24
1416843159069,219,HTTP Request,200,OK,Thread Group 1-6,text,true,19109,10,10,24
1416843159362,234,HTTP Request,200,OK,Thread Group 1-5,text,true,19081,10,10,21
1416843159412,215,HTTP Request,200,OK,Thread Group 1-1,text,true,19102,10,10,27
1416843159484,214,HTTP Request,200,OK,Thread Group 1-10,text,true,19032,10,10,18
1416843159471,228,HTTP Request,200,OK,Thread Group 1-9,text,true,19128,10,10,23
1416843159500,217,HTTP Request,200,OK,Thread Group 1-3,text,true,19070,10,10,20
1416843159588,218,HTTP Request,200,OK,Thread Group 1-4,text,true,19119,10,10,26
1416843159690,222,HTTP Request,200,OK,Thread Group 1-8,text,true,19071,10,10,19
1416843159724,228,HTTP Request,200,OK,Thread Group 1-2,text,true,19065,10,10,18
1416843159849,220,HTTP Request,200,OK,Thread Group 1-7,text,true,19055,10,10,23
1416843160290,215,HTTP Request,200,OK,Thread Group 1-6,text,true,19075,10,10,25
1416843160597,229,HTTP Request,200,OK,Thread Group 1-5,text,true,19120,10,10,19
1416843160628,221,HTTP Request,200,OK,Thread Group 1-1,text,true,19071,10,10,27
1416843160701,216,HTTP Request,200,OK,Thread Group 1-9,text,true,19098,10,10,24
1416843160700,219,HTTP Request,200,OK,Thread Group 1-10,text,true,19066,10,10,18
1416843160718,214,HTTP Request,200,OK,Thread Group 1-3,text,true,19096,10,10,19
1416843160807,233,HTTP Request,200,OK,Thread Group 1-4,text,true,19030,10,10,26
1416843160914,215,HTTP Request,200,OK,Thread Group 1-8,text,true,19069,10,10,18
1416843160953,214,HTTP Request,200,OK,Thread Group 1-2,text,true,19096,10,10,19
1416843161071,221,HTTP Request,200,OK,Thread Group 1-7,text,true,19072,10,10,25
1416843161506,218,HTTP Request,200,OK,Thread Group 1-6,text,true,19047,10,10,24
1416843161827,216,HTTP Request,200,OK,Thread Group 1-5,text,true,19022,10,10,19
1416843161850,214,HTTP Request,200,OK,Thread Group 1-1,text,true,19134,10,10,24
1416843161918,222,HTTP Request,200,OK,Thread Group 1-9,text,true,19110,10,10,23
1416843161919,223,HTTP Request,200,OK,Thread Group 1-10,text,true,19071,10,10,22
1416843161933,213,HTTP Request,200,OK,Thread Group 1-3,text,true,19109,10,10,19
1416843162042,214,HTTP Request,200,OK,Thread Group 1-4,text,true,19047,10,10,27
1416843162130,219,HTTP Request,200,OK,Thread Group 1-8,text,true,19071,10,10,19
1416843162169,217,HTTP Request,200,OK,Thread Group 1-2,text,true,19123,10,10,19
1416843162294,219,HTTP Request,200,OK,Thread Group 1-7,text,true,19102,10,10,24
1416843162725,225,HTTP Request,200,OK,Thread Group 1-6,text,true,19079,10,10,23
1416843163045,219,HTTP Request,200,OK,Thread Group 1-5,text,true,19135,10,10,18
1416843163066,212,HTTP Request,200,OK,Thread Group 1-1,text,true,19083,10,10,23
1416843163143,216,HTTP Request,200,OK,Thread Group 1-10,text,true,19060,10,10,18
1416843163142,219,HTTP Request,200,OK,Thread Group 1-9,text,true,19086,10,10,23
1416843163148,233,HTTP Request,200,OK,Thread Group 1-3,text,true,19063,10,10,22
1416843163257,213,HTTP Request,200,OK,Thread Group 1-4,text,true,19072,10,10,23
1416843163350,213,HTTP Request,200,OK,Thread Group 1-8,text,true,19094,10,10,18
1416843163387,214,HTTP Request,200,OK,Thread Group 1-2,text,true,19067,10,10,18
1416843163514,231,HTTP Request,200,OK,Thread Group 1-7,text,true,19079,10,10,25
1416843163952,218,HTTP Request,200,OK,Thread Group 1-6,text,true,19115,10,10,25
1416843164265,219,HTTP Request,200,OK,Thread Group 1-5,text,true,19087,10,10,19
1416843164280,222,HTTP Request,200,OK,Thread Group 1-1,text,true,19173,10,10,25
1416843164361,217,HTTP Request,200,OK,Thread Group 1-10,text,true,19097,10,10,19
1416843164362,217,HTTP Request,200,OK,Thread Group 1-9,text,true,19072,10,10,23
1416843164382,228,HTTP Request,200,OK,Thread Group 1-3,text,true,19097,10,10,18
1416843164472,226,HTTP Request,200,OK,Thread Group 1-4,text,true,19071,10,10,24
1416843164564,220,HTTP Request,200,OK,Thread Group 1-8,text,true,19064,10,10,18
1416843164603,215,HTTP Request,200,OK,Thread Group 1-2,text,true,19089,10,10,20
1416843164746,214,HTTP Request,200,OK,Thread Group 1-7,text,true,19119,10,10,24
1416843165172,215,HTTP Request,200,OK,Thread Group 1-6,text,true,19109,10,10,26
1416843165485,213,HTTP Request,200,OK,Thread Group 1-5,text,true,19088,10,10,20
1416843165503,212,HTTP Request,200,OK,Thread Group 1-1,text,true,19120,10,10,25
1416843165579,217,HTTP Request,200,OK,Thread Group 1-10,text,true,19064,10,10,21
1416843165580,219,HTTP Request,200,OK,Thread Group 1-9,text,true,19130,10,10,24
1416843165611,215,HTTP Request,200,OK,Thread Group 1-3,text,true,19070,10,10,19
1416843165699,218,HTTP Request,200,OK,Thread Group 1-4,text,true,19072,10,10,24
1416843165785,215,HTTP Request,200,OK,Thread Group 1-8,text,true,19072,10,10,19
1416843165819,219,HTTP Request,200,OK,Thread Group 1-2,text,true,19147,10,10,19
1416843165962,376,HTTP Request,200,OK,Thread Group 1-7,text,true,19072,10,10,24
1416843166388,215,HTTP Request,200,OK,Thread Group 1-6,text,true,19125,10,10,25
1416843166700,219,HTTP Request,200,OK,Thread Group 1-5,text,true,19062,10,10,18
1416843166716,216,HTTP Request,200,OK,Thread Group 1-1,text,true,19066,10,10,23
1416843166798,218,HTTP Request,200,OK,Thread Group 1-10,text,true,19090,10,10,19
1416843166800,232,HTTP Request,200,OK,Thread Group 1-9,text,true,19087,10,10,24
1416843166827,217,HTTP Request,200,OK,Thread Group 1-3,text,true,19087,10,10,22
1416843166919,221,HTTP Request,200,OK,Thread Group 1-4,text,true,19112,10,10,23
1416843167002,221,HTTP Request,200,OK,Thread Group 1-8,text,true,19129,10,10,18
1416843167040,212,HTTP Request,200,OK,Thread Group 1-2,text,true,19073,10,10,19
1416843167339,215,HTTP Request,200,OK,Thread Group 1-7,text,true,19055,10,10,24
1416843167604,214,HTTP Request,200,OK,Thread Group 1-6,text,true,19101,10,10,24
1416843167920,214,HTTP Request,200,OK,Thread Group 1-5,text,true,19139,10,10,19
1416843167933,214,HTTP Request,200,OK,Thread Group 1-1,text,true,19070,10,10,25
1416843168017,218,HTTP Request,200,OK,Thread Group 1-10,text,true,19081,10,10,19
1416843168034,215,HTTP Request,200,OK,Thread Group 1-9,text,true,19064,10,10,24
1416843168046,213,HTTP Request,200,OK,Thread Group 1-3,text,true,19086,10,10,19
1416843168142,214,HTTP Request,200,OK,Thread Group 1-4,text,true,19125,10,10,23
1416843168225,214,HTTP Request,200,OK,Thread Group 1-8,text,true,19113,10,10,18
1416843168254,215,HTTP Request,200,OK,Thread Group 1-2,text,true,19041,10,10,22
1416843168555,219,HTTP Request,200,OK,Thread Group 1-7,text,true,19063,10,10,27
1416843168819,380,HTTP Request,200,OK,Thread Group 1-6,text,true,19061,10,10,27
1416843169136,218,HTTP Request,200,OK,Thread Group 1-5,text,true,19047,10,10,21
1416843169148,228,HTTP Request,200,OK,Thread Group 1-1,text,true,19094,10,10,24
1416843169250,218,HTTP Request,200,OK,Thread Group 1-9,text,true,20423,10,10,24
1416843169261,214,HTTP Request,200,OK,Thread Group 1-3,text,true,19093,10,10,19
1416843169237,242,HTTP Request,200,OK,Thread Group 1-10,text,true,19066,10,10,18
1416843169357,230,HTTP Request,200,OK,Thread Group 1-4,text,true,19071,10,10,25
1416843169440,217,HTTP Request,200,OK,Thread Group 1-8,text,true,19086,10,10,18
1416843169470,213,HTTP Request,200,OK,Thread Group 1-2,text,true,19064,10,10,18
1416843169775,217,HTTP Request,200,OK,Thread Group 1-7,text,true,19057,10,10,24
1416843170200,230,HTTP Request,200,OK,Thread Group 1-6,text,true,19086,10,10,23
1416843170356,216,HTTP Request,200,OK,Thread Group 1-5,text,true,19071,10,10,18
1416843170377,221,HTTP Request,200,OK,Thread Group 1-1,text,true,19113,10,10,26
1416843170480,212,HTTP Request,200,OK,Thread Group 1-10,text,true,19113,10,10,18
1416843170477,217,HTTP Request,200,OK,Thread Group 1-3,text,true,19096,10,10,21
1416843170469,237,HTTP Request,200,OK,Thread Group 1-9,text,true,19071,10,10,28
1416843170587,213,HTTP Request,200,OK,Thread Group 1-4,text,true,19078,10,10,25
1416843170658,232,HTTP Request,200,OK,Thread Group 1-8,text,true,19105,10,10,19
1416843170685,219,HTTP Request,200,OK,Thread Group 1-2,text,true,19089,10,10,19
1416843170993,215,HTTP Request,200,OK,Thread Group 1-7,text,true,19076,10,10,24
1416843171432,218,HTTP Request,200,OK,Thread Group 1-6,text,true,19079,10,10,24
1416843171574,212,HTTP Request,200,OK,Thread Group 1-5,text,true,19087,10,10,18
1416843171599,212,HTTP Request,200,OK,Thread Group 1-1,text,true,19114,10,10,24
1416843171694,230,HTTP Request,200,OK,Thread Group 1-10,text,true,19067,10,10,18
1416843171707,218,HTTP Request,200,OK,Thread Group 1-9,text,true,19064,10,10,25
1416843171801,216,HTTP Request,200,OK,Thread Group 1-4,text,true,19086,10,10,24
1416843171696,363,HTTP Request,200,OK,Thread Group 1-3,text,true,19128,10,10,18
1416843171891,219,HTTP Request,200,OK,Thread Group 1-8,text,true,19066,10,10,19
1416843171906,231,HTTP Request,200,OK,Thread Group 1-2,text,true,19099,10,10,19
1416843172209,215,HTTP Request,200,OK,Thread Group 1-7,text,true,19072,10,10,24
1416843172652,213,HTTP Request,200,OK,Thread Group 1-6,text,true,19072,10,10,24
1416843172788,225,HTTP Request,200,OK,Thread Group 1-5,text,true,19079,10,10,19
1416843172812,213,HTTP Request,200,OK,Thread Group 1-1,text,true,19087,10,10,23
1416843172925,218,HTTP Request,200,OK,Thread Group 1-10,text,true,19057,10,10,21
1416843172927,218,HTTP Request,200,OK,Thread Group 1-9,text,true,19088,10,10,24
1416843173018,214,HTTP Request,200,OK,Thread Group 1-4,text,true,19089,10,10,24
1416843173061,228,HTTP Request,200,OK,Thread Group 1-3,text,true,19128,10,10,21
1416843173111,224,HTTP Request,200,OK,Thread Group 1-8,text,true,19113,10,10,20
1416843173139,221,HTTP Request,200,OK,Thread Group 1-2,text,true,19087,10,10,19
1416843173425,214,HTTP Request,200,OK,Thread Group 1-7,text,true,19104,10,10,24
1416843173867,215,HTTP Request,200,OK,Thread Group 1-6,text,true,19073,10,10,23
1416843174014,216,HTTP Request,200,OK,Thread Group 1-5,text,true,19063,10,10,19
1416843174027,216,HTTP Request,200,OK,Thread Group 1-1,text,true,19088,10,10,25
1416843174147,214,HTTP Request,200,OK,Thread Group 1-9,text,true,19070,10,10,24
1416843174144,217,HTTP Request,200,OK,Thread Group 1-10,text,true,19111,10,10,19
1416843174233,213,HTTP Request,200,OK,Thread Group 1-4,text,true,19055,10,10,24
1416843174290,219,HTTP Request,200,OK,Thread Group 1-3,text,true,19094,10,10,24
1416843174336,228,HTTP Request,200,OK,Thread Group 1-8,text,true,19102,10,10,19
1416843174362,212,HTTP Request,200,OK,Thread Group 1-2,text,true,19058,10,10,18
1416843174639,224,HTTP Request,200,OK,Thread Group 1-7,text,true,19080,10,10,26
1416843175083,347,HTTP Request,200,OK,Thread Group 1-6,text,true,19086,10,10,24
1416843175232,216,HTTP Request,200,OK,Thread Group 1-5,text,true,19088,10,10,19
1416843175245,225,HTTP Request,200,OK,Thread Group 1-1,text,true,19101,10,10,26
1416843175363,211,HTTP Request,200,OK,Thread Group 1-10,text,true,19105,10,10,18
1416843175363,213,HTTP Request,200,OK,Thread Group 1-9,text,true,19039,10,10,23
1416843175447,225,HTTP Request,200,OK,Thread Group 1-4,text,true,19057,10,10,35
1416843175510,215,HTTP Request,200,OK,Thread Group 1-3,text,true,19089,10,10,20
1416843175566,232,HTTP Request,200,OK,Thread Group 1-8,text,true,19112,10,10,19
1416843175575,224,HTTP Request,200,OK,Thread Group 1-2,text,true,19107,10,10,20
1416843175864,219,HTTP Request,200,OK,Thread Group 1-7,text,true,19112,10,10,24
1416843176431,225,HTTP Request,200,OK,Thread Group 1-6,text,true,19047,10,10,24
1416843176450,225,HTTP Request,200,OK,Thread Group 1-5,text,true,19055,10,10,18
1416843176470,229,HTTP Request,200,OK,Thread Group 1-1,text,true,19056,10,10,26
1416843176575,218,HTTP Request,200,OK,Thread Group 1-10,text,true,19073,10,10,19
1416843176577,226,HTTP Request,200,OK,Thread Group 1-9,text,true,19094,10,10,24
1416843176674,223,HTTP Request,200,OK,Thread Group 1-4,text,true,19087,10,10,25
1416843176727,215,HTTP Request,200,OK,Thread Group 1-3,text,true,19079,10,10,18
1416843176801,212,HTTP Request,200,OK,Thread Group 1-2,text,true,19069,10,10,18
1416843176800,217,HTTP Request,200,OK,Thread Group 1-8,text,true,19117,10,10,19
1416843177085,213,HTTP Request,200,OK,Thread Group 1-7,text,true,19078,10,10,23
1416843177657,218,HTTP Request,200,OK,Thread Group 1-6,text,true,19064,10,10,25
1416843177677,219,HTTP Request,200,OK,Thread Group 1-5,text,true,19088,10,10,18
1416843177700,219,HTTP Request,200,OK,Thread Group 1-1,text,true,19105,10,10,26
1416843177794,216,HTTP Request,200,OK,Thread Group 1-10,text,true,19099,10,10,19
1416843177805,232,HTTP Request,200,OK,Thread Group 1-9,text,true,19077,10,10,24
1416843177898,212,HTTP Request,200,OK,Thread Group 1-4,text,true,19061,10,10,23
1416843177942,218,HTTP Request,200,OK,Thread Group 1-3,text,true,19070,10,10,19
1416843178019,224,HTTP Request,200,OK,Thread Group 1-8,text,true,19078,10,10,18
1416843178015,234,HTTP Request,200,OK,Thread Group 1-2,text,true,19064,10,10,20
1416843178300,231,HTTP Request,200,OK,Thread Group 1-7,text,true,19120,10,10,24
1416843178877,222,HTTP Request,200,OK,Thread Group 1-6,text,true,19064,10,10,23
1416843178897,213,HTTP Request,200,OK,Thread Group 1-5,text,true,19031,10,10,20
1416843178921,225,HTTP Request,200,OK,Thread Group 1-1,text,true,19097,10,10,29
1416843179012,217,HTTP Request,200,OK,Thread Group 1-10,text,true,19105,10,10,18
1416843179038,218,HTTP Request,200,OK,Thread Group 1-9,text,true,19080,10,10,25
1416843179112,230,HTTP Request,200,OK,Thread Group 1-4,text,true,19077,10,10,24
1416843179162,220,HTTP Request,200,OK,Thread Group 1-3,text,true,19062,10,10,18
1416843179245,212,HTTP Request,200,OK,Thread Group 1-8,text,true,19079,10,10,19
1416843179250,226,HTTP Request,200,OK,Thread Group 1-2,text,true,19073,10,10,20
1416843179532,215,HTTP Request,200,OK,Thread Group 1-7,text,true,19120,10,10,23
1416843180101,222,HTTP Request,200,OK,Thread Group 1-6,text,true,19082,10,10,26
1416843180112,213,HTTP Request,200,OK,Thread Group 1-5,text,true,19089,10,10,19
1416843180147,213,HTTP Request,200,OK,Thread Group 1-1,text,true,19056,10,10,24
1416843180231,218,HTTP Request,200,OK,Thread Group 1-10,text,true,19097,10,10,18
1416843180258,213,HTTP Request,200,OK,Thread Group 1-9,text,true,19087,10,10,24
1416843180344,215,HTTP Request,200,OK,Thread Group 1-4,text,true,19071,10,10,26
1416843180384,217,HTTP Request,200,OK,Thread Group 1-3,text,true,19142,10,10,19
1416843180458,222,HTTP Request,200,OK,Thread Group 1-8,text,true,19048,10,10,19
1416843180478,221,HTTP Request,200,OK,Thread Group 1-2,text,true,19075,10,10,19
1416843180749,224,HTTP Request,200,OK,Thread Group 1-7,text,true,19129,10,10,30
1416843181326,210,HTTP Request,200,OK,Thread Group 1-5,text,true,19079,10,10,19
1416843181324,214,HTTP Request,200,OK,Thread Group 1-6,text,true,19129,10,10,23
1416843181362,215,HTTP Request,200,OK,Thread Group 1-1,text,true,19104,10,10,23
1416843181451,218,HTTP Request,200,OK,Thread Group 1-10,text,true,19072,10,10,22
1416843181472,220,HTTP Request,200,OK,Thread Group 1-9,text,true,19086,10,10,23
1416843181561,215,HTTP Request,200,OK,Thread Group 1-4,text,true,19118,10,10,24
1416843181602,231,HTTP Request,200,OK,Thread Group 1-3,text,true,19090,10,10,19
1416843181681,219,HTTP Request,200,OK,Thread Group 1-8,text,true,19088,10,10,18
1416843181700,217,HTTP Request,200,OK,Thread Group 1-2,text,true,19066,10,10,20
1416843181974,214,HTTP Request,200,OK,Thread Group 1-7,text,true,19078,10,10,24
1416843182538,217,HTTP Request,200,OK,Thread Group 1-5,text,true,19086,10,10,19
1416843182578,216,HTTP Request,200,OK,Thread Group 1-1,text,true,19073,10,10,24
1416843182671,222,HTTP Request,200,OK,Thread Group 1-10,text,true,19111,10,10,20
1416843182539,363,HTTP Request,200,OK,Thread Group 1-6,text,true,19038,10,10,25
1416843182693,212,HTTP Request,200,OK,Thread Group 1-9,text,true,19128,10,10,24
1416843182777,221,HTTP Request,200,OK,Thread Group 1-4,text,true,19096,10,10,24
1416843182835,217,HTTP Request,200,OK,Thread Group 1-3,text,true,19078,10,10,18
1416843182901,218,HTTP Request,200,OK,Thread Group 1-8,text,true,19112,10,10,20
1416843182919,366,HTTP Request,200,OK,Thread Group 1-2,text,true,19097,10,10,19
1416843183190,215,HTTP Request,200,OK,Thread Group 1-7,text,true,19072,10,10,23
1416843183756,216,HTTP Request,200,OK,Thread Group 1-5,text,true,19093,10,10,19
1416843183795,216,HTTP Request,200,OK,Thread Group 1-1,text,true,19047,10,10,25
1416843183895,215,HTTP Request,200,OK,Thread Group 1-10,text,true,19122,10,10,18
1416843183907,214,HTTP Request,200,OK,Thread Group 1-9,text,true,19063,10,10,23
1416843183902,236,HTTP Request,200,OK,Thread Group 1-6,text,true,19070,10,10,25
1416843184000,223,HTTP Request,200,OK,Thread Group 1-4,text,true,19119,10,10,24
1416843184053,213,HTTP Request,200,OK,Thread Group 1-3,text,true,19065,10,10,19
1416843184120,369,HTTP Request,200,OK,Thread Group 1-8,text,true,19079,10,10,168
1416843184286,221,HTTP Request,200,OK,Thread Group 1-2,text,true,19049,10,10,19
1416843184406,225,HTTP Request,200,OK,Thread Group 1-7,text,true,19095,10,10,24
1416843184974,228,HTTP Request,200,OK,Thread Group 1-5,text,true,19071,10,10,19
1416843185012,215,HTTP Request,200,OK,Thread Group 1-1,text,true,19127,10,10,24
1416843185112,214,HTTP Request,200,OK,Thread Group 1-10,text,true,19058,10,10,21
1416843185123,228,HTTP Request,200,OK,Thread Group 1-9,text,true,19074,10,10,24
1416843185140,224,HTTP Request,200,OK,Thread Group 1-6,text,true,19110,10,10,28
1416843185225,218,HTTP Request,200,OK,Thread Group 1-4,text,true,19093,10,10,26
1416843185268,221,HTTP Request,200,OK,Thread Group 1-3,text,true,19063,10,10,19
1416843185491,222,HTTP Request,200,OK,Thread Group 1-8,text,true,19105,10,10,25
1416843185509,213,HTTP Request,200,OK,Thread Group 1-2,text,true,19056,10,10,18
1416843185633,213,HTTP Request,200,OK,Thread Group 1-7,text,true,19087,10,10,24
1416843186204,215,HTTP Request,200,OK,Thread Group 1-5,text,true,19084,10,10,20
1416843186229,216,HTTP Request,200,OK,Thread Group 1-1,text,true,19085,10,10,23
1416843186328,220,HTTP Request,200,OK,Thread Group 1-10,text,true,19065,10,10,18
1416843186365,217,HTTP Request,200,OK,Thread Group 1-6,text,true,19089,10,10,24
1416843186352,234,HTTP Request,200,OK,Thread Group 1-9,text,true,19097,10,10,23
1416843186445,214,HTTP Request,200,OK,Thread Group 1-4,text,true,19047,10,10,24
1416843186490,215,HTTP Request,200,OK,Thread Group 1-3,text,true,19079,10,10,19
1416843186715,215,HTTP Request,200,OK,Thread Group 1-8,text,true,19064,10,10,18
1416843186723,219,HTTP Request,200,OK,Thread Group 1-2,text,true,20377,10,10,20
1416843186848,270,HTTP Request,200,OK,Thread Group 1-7,text,true,19055,10,10,78
1416843187421,221,HTTP Request,200,OK,Thread Group 1-5,text,true,19030,10,10,20
1416843187446,218,HTTP Request,200,OK,Thread Group 1-1,text,true,19110,10,10,26
1416843187549,231,HTTP Request,200,OK,Thread Group 1-10,text,true,19083,10,10,21
1416843187583,215,HTTP Request,200,OK,Thread Group 1-6,text,true,19103,10,10,24
